"";"X";"CODE";"codeplas";"plasnaam";"SBZ";"meetnet";"HabtypeSel";"HabtypeVel";"INSIDE_X";"INSIDE_Y";"LabSampleID";"FieldSampleID";"FieldObserver";"FieldSampleRemark";"FieldSamplingDate";"Component";"LIMSAnalysisName";"Unit";"AquaComponent";"AquaUnit";"ResultNumeric";"ResultFormatted";"ResultFormattedNumeric";"IsBelowLOQ";"IsAboveLOQ";"IsCalc";"ResultCalc";"label"
"780";255305;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"EC.MEAS";"QC_GELEIDBAARHEID";"µS/cm";"EGV_labo";"µS/cm";898,4;"898.40";898,4;FALSE;FALSE;FALSE;898,4;"EGV_labo (µS/cm)"
"781";255306;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"EC.CALC";"QC_GELEIDBAARHEID";"µS/cm";"EGV_calc";"µS/cm";844,15879199;"844.16";844,16;FALSE;FALSE;FALSE;844,16;"EGV_calc (µS/cm)"
"782";255307;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"VERSCHIL.EC.ABS";"QC_GELEIDBAARHEID";"µS/cm";"verschil_EGV_abs";"µS/cm";54,24;"54.24";54,24;FALSE;FALSE;FALSE;54,24;"verschil_EGV_abs (µS/cm)"
"783";255308;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"VERSCHIL.EC.PROC";"QC_GELEIDBAARHEID";"%";"verschil_EGV_proc";"%";6,0373998219;"6.04";6,04;FALSE;FALSE;FALSE;6,04;"verschil_EGV_proc (%)"
"784";255309;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"pH.25";"PHH2O_TIT_W";"-";"pH_labo";"-";8,54;"8.54";8,54;FALSE;FALSE;FALSE;8,54;"pH_labo (-)"
"785";255310;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"EC.25";"EC_TIT_W";"µS/cm";"EGV_tit";"µS/cm";895,2;"895.20";895,2;FALSE;FALSE;FALSE;895,2;"EGV_tit (µS/cm)"
"786";255311;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"HCO3";"ALK_OEP_W";"mg/L";"HCO3_OEP";"mg/L";216,16366667;"216.16";216,16;FALSE;FALSE;FALSE;216,16;"HCO3_OEP (mg/L)"
"787";255312;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"CO3";"ALK_OEP_W";"mg/L";"CO3";"mg/L";1,44;"1.44";1,44;FALSE;FALSE;FALSE;1,44;"CO3 (mg/L)"
"788";255313;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"OH";"ALK_OEP_W";"mg/L";"OH";"mg/L";0;"<0.36";0,36;TRUE;FALSE;FALSE;0,18;"OH (mg/L)"
"789";255314;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"Cl";"IC_ANIONEN";"mg/L";"Cl";"mg/L";144,4899;"144.49";144,49;FALSE;FALSE;FALSE;144,49;"Cl (mg/L)"
"790";255315;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"NO2";"IC_ANIONEN";"mg/L";"NO2";"mg/L";0,07;"0.07";0,07;FALSE;FALSE;FALSE;0,07;"NO2 (mg/L)"
"791";255316;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"NO3";"IC_ANIONEN";"mg/L";"NO3";"mg/L";1,3927;"1.39";1,39;FALSE;FALSE;FALSE;1,39;"NO3 (mg/L)"
"792";255317;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"SO4";"IC_ANIONEN";"mg/L";"SO4";"mg/L";48,3212;"48.32";48,32;FALSE;FALSE;FALSE;48,32;"SO4 (mg/L)"
"793";255318;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"PO4";"IC_ANIONEN";"mg/L";"PO4";"mg/L";0,2392;"0.24";0,24;FALSE;FALSE;FALSE;0,24;"PO4 (mg/L)"
"794";255319;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"Na";"IC_KATIONEN";"mg/L";"Na";"mg/L";95,9122;"95.91";95,91;FALSE;FALSE;FALSE;95,91;"Na (mg/L)"
"795";255320;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"NH4";"IC_KATIONEN";"mg/L";"NH4";"mg/L";0,2514;"0.25";0,25;FALSE;FALSE;FALSE;0,25;"NH4 (mg/L)"
"796";255321;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"K";"IC_KATIONEN";"mg/L";"K";"mg/L";17,1497;"17.15";17,15;FALSE;FALSE;FALSE;17,15;"K (mg/L)"
"797";255322;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"Mg";"IC_KATIONEN";"mg/L";"Mg";"mg/L";21,459;"21.46";21,46;FALSE;FALSE;FALSE;21,46;"Mg (mg/L)"
"798";255323;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"Ca";"IC_KATIONEN";"mg/L";"Ca";"mg/L";48,6806;"48.68";48,68;FALSE;FALSE;FALSE;48,68;"Ca (mg/L)"
"799";255324;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"Al";"ICP_MET_OPT8300_W";"mg/L";"Al";"mg/L";0,0051;"<0.05";0,05;TRUE;FALSE;FALSE;0,025;"Al (mg/L)"
"800";255325;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"Fe";"ICP_MET_OPT8300_W";"mg/L";"Fe";"mg/L";-0,001;"<0.030";0,03;TRUE;FALSE;FALSE;0,015;"Fe (mg/L)"
"801";255326;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"Mn";"ICP_MET_OPT8300_W";"mg/L";"Mn";"mg/L";0,0445;"0.04";0,04;FALSE;FALSE;FALSE;0,04;"Mn (mg/L)"
"802";255327;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"S";"ICP_MET_OPT8300_W";"mg/L";"S";"mg/L";15,697;"15.70";15,7;FALSE;FALSE;FALSE;15,7;"S (mg/L)"
"803";255328;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"Si";"ICP_MET_OPT8300_W";"mg/L";"Si";"mg/L";0,903;"0.90";0,9;FALSE;FALSE;FALSE;0,9;"Si (mg/L)"
"804";255329;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"T.P";"P_TOT_L_ICP_W";"mg/L";"TP";"mg/L";0,1451;"0.1451";0,1451;FALSE;FALSE;FALSE;0,1451;"TP (mg/L)"
"805";255330;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"CHL.A";"CHLA_SPECTRO";"µg/l";"chl_a";"µg/l";3,404;"<5";5;TRUE;FALSE;FALSE;2,5;"chl_a (µg/l)"
"806";255331;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"Faeofytine";"CHLA_SPECTRO";"µg/l";"faeo";"µg/l";0,8436;"<5";5;TRUE;FALSE;FALSE;2,5;"faeo (µg/l)"
"807";255332;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"ZS.105";"ZS_FILT_105";"g/L";"ZS_105";"g/L";0,0031;"<0.025";0,025;TRUE;FALSE;FALSE;0,0125;"ZS_105 (g/L)"
"808";255333;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"ZS.550";"ZS_FILT_550";"g/L";"ZS_550";"g/L";0,0031;"<0.025";0,025;TRUE;FALSE;FALSE;0,0125;"ZS_550 (g/L)"
"809";255334;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"T.KATION";"QC_IONENBALANS";"meq/L";"T_kation";"meq/L";8,822343014;"8.8223";8,8223;FALSE;FALSE;FALSE;8,8223;"T_kation (meq/L)"
"810";255335;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"T.ANION";"QC_IONENBALANS";"meq/L";"T_anion";"meq/L";8,7028629967;"8.7029";8,7029;FALSE;FALSE;FALSE;8,7029;"T_anion (meq/L)"
"811";255336;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"VERSCHIL.IC.ABS";"QC_IONENBALANS";"meq/L";"verschil_IC_abs";"meq/L";0,119443014;"0.119";0,119;FALSE;FALSE;FALSE;0,119;"verschil_IC_abs (meq/L)"
"812";255337;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"VERSCHIL.IC.PROC";"QC_IONENBALANS";"%";"verschil_IC_proc";"%";0,6815498427;"0.7";0,7;FALSE;FALSE;FALSE;0,7;"verschil_IC_proc (%)"
"813";255338;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"EC.MEAS";"QC_GELEIDBAARHEID";"µS/cm";"EGV_labo";"µS/cm";895,2;"895.20";895,2;FALSE;FALSE;FALSE;895,2;"EGV_labo (µS/cm)"
"814";255339;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"EC.CALC";"QC_GELEIDBAARHEID";"µS/cm";"EGV_calc";"µS/cm";839,40019682;"839.40";839,4;FALSE;FALSE;FALSE;839,4;"EGV_calc (µS/cm)"
"815";255340;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"VERSCHIL.EC.ABS";"QC_GELEIDBAARHEID";"µS/cm";"verschil_EGV_abs";"µS/cm";55,8;"55.80";55,8;FALSE;FALSE;FALSE;55,8;"verschil_EGV_abs (µS/cm)"
"816";255341;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"VERSCHIL.EC.PROC";"QC_GELEIDBAARHEID";"%";"verschil_EGV_proc";"%";6,2332439678;"6.23";6,23;FALSE;FALSE;FALSE;6,23;"verschil_EGV_proc (%)"
"817";255342;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"TEMP.VELD";"VELDMETING_W";"°C";"T_veld";"°C";17,9;"17.9";17,9;FALSE;FALSE;FALSE;17,9;"T_veld (°C)"
"818";255343;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"pH.VELD";"VELDMETING_W";"-";"pH_veld";"-";8,641;"8.641";8,641;FALSE;FALSE;FALSE;8,641;"pH_veld (-)"
"819";255344;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"EC25.VELD";"VELDMETING_W";"µS/cm";"EGV25_veld";"µS/cm";902;"902";902;FALSE;FALSE;FALSE;902;"EGV25_veld (µS/cm)"
"820";255345;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"O2.VELD";"VELDMETING_W";"mg/L";"O2_veld";"mg/L";8,99;"8.99";8,99;FALSE;FALSE;FALSE;8,99;"O2_veld (mg/L)"
"821";255346;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"SAL.VELD";"VELDMETING_W";"g/kg";"sal_veld";"g/kg";0,4;"0.4";0,4;FALSE;FALSE;FALSE;0,4;"sal_veld (g/kg)"
"822";255347;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"SAT.VELD";"VELDMETING_W";"%";"O2verz";"%";95,2;"95.2";95,2;FALSE;FALSE;FALSE;95,2;"O2verz (%)"
"823";255348;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"SD.VELD";"VELDMETING_W";"M";"SD_veld";"m";4,49;"4.49";4,49;FALSE;FALSE;FALSE;4,49;"SD_veld (m)"
"824";255349;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001203";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-05-21;"WD.VELD";"VELDMETING_W";"M";"WD_veld";"m";9;"9.00";9;FALSE;FALSE;FALSE;9;"WD_veld (m)"
"825";255350;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"TEMP.VELD";"VELDMETING_W";"°C";"T_veld";"°C";17,8;"17.8";17,8;FALSE;FALSE;FALSE;17,8;"T_veld (°C)"
"826";255351;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"pH.VELD";"VELDMETING_W";"-";"pH_veld";"-";8,719;"8.719";8,719;FALSE;FALSE;FALSE;8,719;"pH_veld (-)"
"827";255352;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"EC25.VELD";"VELDMETING_W";"µS/cm";"EGV25_veld";"µS/cm";898;"898";898;FALSE;FALSE;FALSE;898;"EGV25_veld (µS/cm)"
"828";255353;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"O2.VELD";"VELDMETING_W";"mg/L";"O2_veld";"mg/L";9,01;"9.01";9,01;FALSE;FALSE;FALSE;9,01;"O2_veld (mg/L)"
"829";255354;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"SAL.VELD";"VELDMETING_W";"g/kg";"sal_veld";"g/kg";0,4;"0.4";0,4;FALSE;FALSE;FALSE;0,4;"sal_veld (g/kg)"
"830";255355;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"SAT.VELD";"VELDMETING_W";"%";"O2verz";"%";95,4;"95.4";95,4;FALSE;FALSE;FALSE;95,4;"O2verz (%)"
"831";255356;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"SD.VELD";"VELDMETING_W";"M";"SD_veld";"m";4,49;"4.49";4,49;FALSE;FALSE;FALSE;4,49;"SD_veld (m)"
"832";255357;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001204";"WVLDIK0133_ZP";"Jo Packet";"EMPTY";2024-05-21;"WD.VELD";"VELDMETING_W";"M";"WD_veld";"m";9;"9.00";9;FALSE;FALSE;FALSE;9;"WD_veld (m)"
"833";257258;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"pH.25";"PHH2O_TIT_W";"-";"pH_labo";"-";8,53;"8.53";8,53;FALSE;FALSE;FALSE;8,53;"pH_labo (-)"
"834";257259;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"EC.25";"EC_TIT_W";"µS/cm";"EGV_tit";"µS/cm";914,9;"914.90";914,9;FALSE;FALSE;FALSE;914,9;"EGV_tit (µS/cm)"
"835";257260;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"HCO3";"ALK_OEP_W";"mg/L";"HCO3_OEP";"mg/L";210,95833333;"210.96";210,96;FALSE;FALSE;FALSE;210,96;"HCO3_OEP (mg/L)"
"836";257261;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"CO3";"ALK_OEP_W";"mg/L";"CO3";"mg/L";1,38;"1.38";1,38;FALSE;FALSE;FALSE;1,38;"CO3 (mg/L)"
"837";257262;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"OH";"ALK_OEP_W";"mg/L";"OH";"mg/L";0;"<0.36";0,36;TRUE;FALSE;FALSE;0,18;"OH (mg/L)"
"838";257263;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"Cl";"IC_ANIONEN";"mg/L";"Cl";"mg/L";147,053;"147.05";147,05;FALSE;FALSE;FALSE;147,05;"Cl (mg/L)"
"839";257264;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"NO2";"IC_ANIONEN";"mg/L";"NO2";"mg/L";0,0308;"0.03";0,03;FALSE;FALSE;FALSE;0,03;"NO2 (mg/L)"
"840";257265;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"NO3";"IC_ANIONEN";"mg/L";"NO3";"mg/L";3,176;"3.18";3,18;FALSE;FALSE;FALSE;3,18;"NO3 (mg/L)"
"841";257266;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"SO4";"IC_ANIONEN";"mg/L";"SO4";"mg/L";48,3494;"48.35";48,35;FALSE;FALSE;FALSE;48,35;"SO4 (mg/L)"
"842";257267;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"PO4";"IC_ANIONEN";"mg/L";"PO4";"mg/L";0,5272;"0.53";0,53;FALSE;FALSE;FALSE;0,53;"PO4 (mg/L)"
"843";257268;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"Na";"IC_KATIONEN";"mg/L";"Na";"mg/L";95,4789;"95.48";95,48;FALSE;FALSE;FALSE;95,48;"Na (mg/L)"
"844";257269;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"NH4";"IC_KATIONEN";"mg/L";"NH4";"mg/L";0;"<0.1";0,1;TRUE;FALSE;FALSE;0,05;"NH4 (mg/L)"
"845";257270;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"K";"IC_KATIONEN";"mg/L";"K";"mg/L";16,8338;"16.83";16,83;FALSE;FALSE;FALSE;16,83;"K (mg/L)"
"846";257271;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"Mg";"IC_KATIONEN";"mg/L";"Mg";"mg/L";21,1991;"21.20";21,2;FALSE;FALSE;FALSE;21,2;"Mg (mg/L)"
"847";257272;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"Ca";"IC_KATIONEN";"mg/L";"Ca";"mg/L";46,6993;"46.70";46,7;FALSE;FALSE;FALSE;46,7;"Ca (mg/L)"
"848";257273;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"Al";"ICP_MET_OPT8300_W";"mg/L";"Al";"mg/L";-0,003;"<0.05";0,05;TRUE;FALSE;FALSE;0,025;"Al (mg/L)"
"849";257274;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"Fe";"ICP_MET_OPT8300_W";"mg/L";"Fe";"mg/L";0,0087;"<0.030";0,03;TRUE;FALSE;FALSE;0,015;"Fe (mg/L)"
"850";257275;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"Mn";"ICP_MET_OPT8300_W";"mg/L";"Mn";"mg/L";0,0044;"<0.005";0,005;TRUE;FALSE;FALSE;0,0025;"Mn (mg/L)"
"851";257276;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"S";"ICP_MET_OPT8300_W";"mg/L";"S";"mg/L";16,908;"16.91";16,91;FALSE;FALSE;FALSE;16,91;"S (mg/L)"
"852";257277;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"Si";"ICP_MET_OPT8300_W";"mg/L";"Si";"mg/L";0,0998;"<0.2";0,2;TRUE;FALSE;FALSE;0,1;"Si (mg/L)"
"853";257278;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"T.P";"P_TOT_L_ICP_W";"mg/L";"TP";"mg/L";0,2664;"0.2664";0,2664;FALSE;FALSE;FALSE;0,2664;"TP (mg/L)"
"854";257279;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"CHL.A";"CHLA_SPECTRO";"µg/l";"chl_a";"µg/l";26,344;"26.3";26,3;FALSE;FALSE;FALSE;26,3;"chl_a (µg/l)"
"855";257280;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"Faeofytine";"CHLA_SPECTRO";"µg/l";"faeo";"µg/l";10,1232;"10.1";10,1;FALSE;FALSE;FALSE;10,1;"faeo (µg/l)"
"856";257281;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"ZS.105";"ZS_FILT_105";"g/L";"ZS_105";"g/L";0,0052;"<0.025";0,025;TRUE;FALSE;FALSE;0,0125;"ZS_105 (g/L)"
"857";257282;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"ZS.550";"ZS_FILT_550";"g/L";"ZS_550";"g/L";0,0052;"<0.025";0,025;TRUE;FALSE;FALSE;0,0125;"ZS_550 (g/L)"
"858";257283;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"T.KATION";"QC_IONENBALANS";"meq/L";"T_kation";"meq/L";8,6595107012;"8.6595";8,6595;FALSE;FALSE;FALSE;8,6595;"T_kation (meq/L)"
"859";257284;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"T.ANION";"QC_IONENBALANS";"meq/L";"T_anion";"meq/L";8,6793569333;"8.6794";8,6794;FALSE;FALSE;FALSE;8,6794;"T_anion (meq/L)"
"860";257285;"WVLDIK0133";"WVLDIK0133";NA;0;"-";"-";"-";NA;NA;"24-001189";"WVLDIK0133_R";"Jo Packet";"EMPTY";2024-03-19;"VERSCHIL.IC.ABS";"QC_IONENBALANS";"meq/L";"verschil_IC_abs";"meq/L";0,0198892988;"0.020";0,02;FALSE;FALSE;FALSE;0,02;"verschil_IC_abs (meq/L)"
